endpoint_id,image,x_px,y_px,refdes,pin,candidate_net,confidence,review_state,reviewer,note
seed-component-D53-9,ref/photos/juku-pcb-2/PXL_20260710_200455512.jpg,1680.688,1216.292,D53,9,,registration-only,measurement,codex-photo-review,ИД7/74138 package identity proves Y7/Y6/Y5/Y4 pin identities; registered component-side landing does not prove a destination or intentional NC state
seed-solder-D53-9,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,2158.177,1213.769,D53,9,,registration-only,measurement,codex-photo-review,Registered solder-side landing identifies the ИД7 output pad; available imagery does not prove complete copper continuity or intentional NC state
seed-component-D3-3,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,2682.037,1127.318,D3,3,,registration-only,measurement,codex-photo-review,К561ЛН2 package identity proves the standard inverter pin identities; registered component landing does not prove a destination or intentional NC state
seed-solder-D3-3,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2748.866,906.517,D3,3,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К561ЛН2 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D3-4,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,2681.961,1180.100,D3,4,,registration-only,measurement,codex-photo-review,К561ЛН2 package identity proves the standard inverter pin identities; registered component landing does not prove a destination or intentional NC state
seed-solder-D3-4,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2748.883,960.236,D3,4,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К561ЛН2 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D3-5,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,2681.885,1232.909,D3,5,,registration-only,measurement,codex-photo-review,К561ЛН2 package identity proves the standard inverter pin identities; registered component landing does not prove a destination or intentional NC state
seed-solder-D3-5,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2748.900,1013.998,D3,5,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К561ЛН2 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D3-6,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,2681.808,1285.745,D3,6,,registration-only,measurement,codex-photo-review,К561ЛН2 package identity proves the standard inverter pin identities; registered component landing does not prove a destination or intentional NC state
seed-solder-D3-6,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2748.917,1067.803,D3,6,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К561ЛН2 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D3-8,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,2840.005,1338.530,D3,8,,registration-only,measurement,codex-photo-review,К561ЛН2 package identity proves the standard inverter pin identities; registered component landing does not prove a destination or intentional NC state
seed-solder-D3-8,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2588.031,1120.892,D3,8,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К561ЛН2 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D3-9,ref/photos/juku-pcb-2/PXL_20260710_200415237.jpg,2840.041,1285.644,D3,9,,registration-only,measurement,codex-photo-review,К561ЛН2 package identity proves the standard inverter pin identities; registered component landing does not prove a destination or intentional NC state
seed-solder-D3-9,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,2588.079,1067.074,D3,9,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К561ЛН2 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D35-1,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,1730.714,1464.479,D35,1,,registration-only,measurement,codex-photo-review,"К155ЛН5 package identity proves the standard inverter pin identities; D35.4 is separately traced to VID_MIX2, while these registered landings do not prove destinations or intentional NC states"
seed-solder-D35-1,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,2026.446,722.106,D35,1,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К155ЛН5 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D35-2,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,1730.194,1520.456,D35,2,,registration-only,measurement,codex-photo-review,"К155ЛН5 package identity proves the standard inverter pin identities; D35.4 is separately traced to VID_MIX2, while these registered landings do not prove destinations or intentional NC states"
seed-solder-D35-2,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,2026.637,781.489,D35,2,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К155ЛН5 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D35-3,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,1729.675,1576.453,D35,3,,registration-only,measurement,codex-photo-review,"К155ЛН5 package identity proves the standard inverter pin identities; D35.4 is separately traced to VID_MIX2, while these registered landings do not prove destinations or intentional NC states"
seed-solder-D35-3,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,2026.828,840.941,D35,3,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К155ЛН5 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D35-5,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,1728.635,1688.510,D35,5,,registration-only,measurement,codex-photo-review,"К155ЛН5 package identity proves the standard inverter pin identities; D35.4 is separately traced to VID_MIX2, while these registered landings do not prove destinations or intentional NC states"
seed-solder-D35-5,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,2027.210,960.052,D35,5,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К155ЛН5 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D35-6,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,1728.115,1744.569,D35,6,,registration-only,measurement,codex-photo-review,"К155ЛН5 package identity proves the standard inverter pin identities; D35.4 is separately traced to VID_MIX2, while these registered landings do not prove destinations or intentional NC states"
seed-solder-D35-6,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,2027.402,1019.711,D35,6,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К155ЛН5 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D35-8,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,1895.518,1800.339,D35,8,,registration-only,measurement,codex-photo-review,"К155ЛН5 package identity proves the standard inverter pin identities; D35.4 is separately traced to VID_MIX2, while these registered landings do not prove destinations or intentional NC states"
seed-solder-D35-8,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,1850.290,1078.514,D35,8,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К155ЛН5 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D35-9,ref/photos/juku-pcb-2/PXL_20260710_200445914.jpg,1896.007,1744.282,D35,9,,registration-only,measurement,codex-photo-review,"К155ЛН5 package identity proves the standard inverter pin identities; D35.4 is separately traced to VID_MIX2, while these registered landings do not prove destinations or intentional NC states"
seed-solder-D35-9,ref/photos/juku-pcb-2/PXL_20260710_200530933.MP.jpg,1850.201,1018.824,D35,9,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К155ЛН5 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D59-5,ref/photos/juku-pcb-2/PXL_20260710_200452717.MP.jpg,884.182,2279.179,D59,5,,registration-only,measurement,codex-photo-review,К531ЛН1 package identity proves the standard inverter pin identities; registered component landing does not prove a destination or intentional NC state
seed-solder-D59-5,ref/photos/juku-pcb-2/PXL_20260710_200537608.jpg,747.441,2393.735,D59,5,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К531ЛН1 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D59-6,ref/photos/juku-pcb-2/PXL_20260710_200452717.MP.jpg,941.193,2279.712,D59,6,,registration-only,measurement,codex-photo-review,К531ЛН1 package identity proves the standard inverter pin identities; registered component landing does not prove a destination or intentional NC state
seed-solder-D59-6,ref/photos/juku-pcb-2/PXL_20260710_200537608.jpg,686.564,2394.202,D59,6,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К531ЛН1 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D59-8,ref/photos/juku-pcb-2/PXL_20260710_200452717.MP.jpg,1001.266,2109.785,D59,8,,registration-only,measurement,codex-photo-review,К531ЛН1 package identity proves the standard inverter pin identities; registered component landing does not prove a destination or intentional NC state
seed-solder-D59-8,ref/photos/juku-pcb-2/PXL_20260710_200534267.jpg,2309.996,2363.736,D59,8,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К531ЛН1 package pad; available imagery does not prove complete continuity or intentional NC state
seed-component-D59-9,ref/photos/juku-pcb-2/PXL_20260710_200452717.MP.jpg,944.321,2109.240,D59,9,,registration-only,measurement,codex-photo-review,К531ЛН1 package identity proves the standard inverter pin identities; registered component landing does not prove a destination or intentional NC state
seed-solder-D59-9,ref/photos/juku-pcb-2/PXL_20260710_200534267.jpg,2371.620,2364.230,D59,9,,registration-only,measurement,codex-photo-review,Registered solder landing identifies the К531ЛН1 package pad; available imagery does not prove complete continuity or intentional NC state
wire17-component-A17-1,ref/photos/juku-pcb-2/PXL_20260710_200358952.jpg,914.000,1154.000,A17,1,RES_RC,registration+unique-hole-snap,accepted,codex-photo-review,Direct component view shows the white factory wire on the uniquely printed А:17 tinned landing; sheets 2-5 row 11 independently identifies its far end as bracket switch S1.1.
wire17-solder-A17-1,ref/photos/juku-pcb-2/PXL_20260710_200509593.jpg,2145.000,1155.000,A17,1,RES_RC,registration+unique-hole-snap,accepted,codex-photo-review,Mirrored solder view shows the same uniquely printed 17 joint and its local copper; transfer from the adjacent documented mounting hole matches the component landing.
